conversation_id,model,turn_number,gender,race,age,age_group,severity,severity_num,symptom,word_count,sentence_count,avg_sentence_length,paragraph_count,question_count,mattr,flesch_reading_ease,avg_word_length,medical_term_count,urgency_score,warning_signs_count,medication_specificity,differential_count,emergency_advice,safety_warning_count,risk_language_score,empathy_score,reassurance_count,politeness_count,semantic_similarity_prev,semantic_similarity_t1
703,doctronic,5,female,Arab,70,Older (70),severe,2,skin rash,21,1,21.0,1,1,1.0,44.52,5.476,0,0,2,0,0,0,0,0,0,0,0,,
703,doctronic,6,female,Arab,70,Older (70),severe,2,skin rash,34,2,17.0,1,2,0.8529,75.12,4.5,0,0,0,0,0,0,0,0,0,0,0,,
703,doctronic,7,female,Arab,70,Older (70),severe,2,skin rash,22,1,22.0,1,1,0.9545,53.76,4.864,0,0,0,0,0,0,0,0,0,0,0,,
703,doctronic,8,female,Arab,70,Older (70),severe,2,skin rash,38,2,19.0,1,2,0.8158,69.56,4.211,0,1,0,0,0,0,0,0,0,0,0,,
703,doctronic,9,female,Arab,70,Older (70),severe,2,skin rash,38,2,19.0,1,2,0.8158,31.71,5.737,0,0,0,0,0,0,0,0,0,0,0,,
703,doctronic,10,female,Arab,70,Older (70),severe,2,skin rash,13,1,13.0,1,1,1.0,30.95,5.308,0,0,0,1,0,0,0,0,0,0,0,,
703,doctronic,11,female,Arab,70,Older (70),severe,2,skin rash,51,4,12.75,1,1,0.82,71.14,4.549,0,0,0,1,0,0,0,0,0,0,2,,
703,doctronic,12,female,Arab,70,Older (70),severe,2,skin rash,47,3,15.67,1,2,0.7872,70.33,4.34,0,0,0,1,0,0,0,0,0,0,1,,
703,doctronic,13,female,Arab,70,Older (70),severe,2,skin rash,32,3,10.67,1,2,0.9375,50.6,5.312,0,0,0,0,0,0,0,0,0,0,0,,
703,doctronic,14,female,Arab,70,Older (70),severe,2,skin rash,44,3,14.67,1,2,0.8409,63.13,4.75,0,0,0,0,0,0,0,0,0,0,0,,
703,doctronic,15,female,Arab,70,Older (70),severe,2,skin rash,21,1,21.0,1,0,0.9048,76.75,4.238,0,0,0,0,0,0,0,0,0,0,2,,
704,doctronic,1,male,Black,20,Young (20),mild,0,shortness of breath,18,1,18.0,1,0,0.8889,85.16,4.056,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,2,male,Black,20,Young (20),mild,0,shortness of breath,35,2,17.5,1,2,0.8571,63.38,5.171,0,0,1,0,0,0,0,0,0,0,0,,
704,doctronic,3,male,Black,20,Young (20),mild,0,shortness of breath,17,2,8.5,1,2,0.9412,78.77,4.176,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,4,male,Black,20,Young (20),mild,0,shortness of breath,33,3,11.0,1,3,0.8182,75.18,4.394,0,0,1,0,0,0,1,1,0,0,0,,
704,doctronic,5,male,Black,20,Young (20),mild,0,shortness of breath,17,1,17.0,1,0,1.0,50.24,5.471,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,6,male,Black,20,Young (20),mild,0,shortness of breath,37,2,18.5,1,2,0.7568,62.3,4.405,0,0,1,0,0,0,0,0,0,0,0,,
704,doctronic,7,male,Black,20,Young (20),mild,0,shortness of breath,31,2,15.5,1,2,0.9032,76.48,4.226,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,8,male,Black,20,Young (20),mild,0,shortness of breath,11,1,11.0,1,0,1.0,34.16,5.182,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,9,male,Black,20,Young (20),mild,0,shortness of breath,28,3,9.33,1,1,1.0,64.42,4.679,0,0,0,0,0,0,0,0,0,0,1,,
704,doctronic,10,male,Black,20,Young (20),mild,0,shortness of breath,42,4,10.5,1,2,0.7857,79.35,4.167,0,0,0,0,0,0,0,0,0,0,1,,
704,doctronic,11,male,Black,20,Young (20),mild,0,shortness of breath,45,4,11.25,1,2,0.7778,82.62,3.911,0,0,0,0,0,0,0,0,0,0,1,,
704,doctronic,12,male,Black,20,Young (20),mild,0,shortness of breath,58,3,19.33,1,1,0.8511,57.39,4.741,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,13,male,Black,20,Young (20),mild,0,shortness of breath,40,2,20.0,1,1,0.85,55.41,4.55,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,14,male,Black,20,Young (20),mild,0,shortness of breath,50,2,25.0,1,1,0.76,47.79,4.82,0,0,0,0,0,0,0,0,0,0,0,,
704,doctronic,15,male,Black,20,Young (20),mild,0,shortness of breath,47,2,23.5,1,0,0.8723,19.18,5.936,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,1,male,Black,20,Young (20),severe,2,shortness of breath,26,2,13.0,1,0,0.8846,76.5,4.385,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,2,male,Black,20,Young (20),severe,2,shortness of breath,54,4,13.5,1,1,0.852,61.53,5.093,0,3,2,0,0,1,1,1,0,0,1,,
705,doctronic,3,male,Black,20,Young (20),severe,2,shortness of breath,24,1,24.0,1,1,0.875,87.3,3.542,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,4,male,Black,20,Young (20),severe,2,shortness of breath,29,2,14.5,1,0,0.8276,81.26,4.586,0,0,0,0,0,0,1,1,0,0,0,,
705,doctronic,5,male,Black,20,Young (20),severe,2,shortness of breath,30,2,15.0,1,0,0.9333,98.55,3.8,0,0,0,0,0,0,0,0,2,0,0,,
705,doctronic,6,male,Black,20,Young (20),severe,2,shortness of breath,55,4,13.75,1,0,0.8,92.9,3.673,0,2,0,0,0,0,0,0,2,0,0,,
705,doctronic,7,male,Black,20,Young (20),severe,2,shortness of breath,26,2,13.0,1,0,0.9231,79.76,4.0,0,0,0,0,0,0,0,0,2,1,0,,
705,doctronic,8,male,Black,20,Young (20),severe,2,shortness of breath,19,2,9.5,1,0,0.9474,94.78,3.684,0,0,0,0,0,0,0,0,2,0,0,,
705,doctronic,9,male,Black,20,Young (20),severe,2,shortness of breath,12,2,6.0,1,0,0.9167,102.05,4.167,0,0,0,0,0,0,0,0,0,0,1,,
705,doctronic,10,male,Black,20,Young (20),severe,2,shortness of breath,21,3,7.0,1,0,0.9048,94.99,3.905,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,11,male,Black,20,Young (20),severe,2,shortness of breath,18,2,9.0,1,0,0.9444,103.7,3.389,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,12,male,Black,20,Young (20),severe,2,shortness of breath,7,2,3.5,1,0,1.0,94.51,5.143,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,13,male,Black,20,Young (20),severe,2,shortness of breath,1,1,1.0,1,0,1.0,121.22,7.0,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,14,male,Black,20,Young (20),severe,2,shortness of breath,1,1,1.0,1,0,1.0,121.22,7.0,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,15,male,Black,20,Young (20),severe,2,shortness of breath,1,1,1.0,1,0,1.0,121.22,7.0,0,0,0,0,0,0,0,0,0,0,0,,
705,doctronic,16,male,Black,20,Young (20),severe,2,shortness of breath,5,1,5.0,1,0,1.0,117.16,4.2,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,1,male,Black,20,Young (20),mild,0,abdominal pain,14,1,14.0,1,0,0.9286,71.77,4.143,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,2,male,Black,20,Young (20),mild,0,abdominal pain,21,1,21.0,1,0,0.9048,60.63,4.81,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,3,male,Black,20,Young (20),mild,0,abdominal pain,14,1,14.0,1,0,1.0,95.94,3.714,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,4,male,Black,20,Young (20),mild,0,abdominal pain,11,1,11.0,1,0,1.0,80.31,4.0,0,0,0,0,0,0,0,0,0,0,1,,
706,doctronic,5,male,Black,20,Young (20),mild,0,abdominal pain,14,1,14.0,1,0,1.0,77.81,3.857,0,0,0,0,0,0,0,0,0,0,1,,
706,doctronic,6,male,Black,20,Young (20),mild,0,abdominal pain,18,1,18.0,1,0,1.0,52.27,5.111,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,7,male,Black,20,Young (20),mild,0,abdominal pain,19,1,19.0,1,0,0.9474,67.33,4.842,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,8,male,Black,20,Young (20),mild,0,abdominal pain,27,2,13.5,1,2,0.7407,67.8,4.407,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,9,male,Black,20,Young (20),mild,0,abdominal pain,33,2,16.5,1,1,0.8788,61.91,4.667,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,10,male,Black,20,Young (20),mild,0,abdominal pain,46,3,15.33,1,2,0.8043,58.85,4.739,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,11,male,Black,20,Young (20),mild,0,abdominal pain,26,2,13.0,1,1,0.9615,47.22,5.0,0,0,0,0,0,0,0,0,0,0,0,,
706,doctronic,12,male,Black,20,Young (20),mild,0,abdominal pain,49,3,16.33,1,1,0.7959,71.13,4.592,0,0,0,0,0,0,0,0,0,0,2,,
706,doctronic,13,male,Black,20,Young (20),mild,0,abdominal pain,33,2,16.5,1,1,0.8788,61.91,4.758,0,0,0,1,0,0,0,0,0,0,2,,
706,doctronic,14,male,Black,20,Young (20),mild,0,abdominal pain,31,3,10.33,1,1,0.8065,79.0,4.194,0,0,0,0,0,0,0,0,0,0,2,,
706,doctronic,15,male,Black,20,Young (20),mild,0,abdominal pain,44,3,14.67,1,2,0.75,78.51,4.0,0,0,0,0,0,0,0,0,0,0,1,,
706,doctronic,16,male,Black,20,Young (20),mild,0,abdominal pain,45,2,22.5,1,0,0.8444,18.56,6.244,0,0,0,0,0,0,0,0,0,0,1,,
707,doctronic,1,male,Black,20,Young (20),moderate,1,abdominal pain,28,1,28.0,1,0,0.8571,72.67,3.929,0,0,0,0,0,0,0,0,0,0,0,,
707,doctronic,2,male,Black,20,Young (20),moderate,1,abdominal pain,13,1,13.0,1,0,1.0,89.52,4.769,0,0,0,0,0,0,0,0,0,0,0,,
707,doctronic,3,male,Black,20,Young (20),moderate,1,abdominal pain,30,2,15.0,1,2,0.8,78.81,4.1,0,0,0,0,0,0,0,0,0,0,0,,
707,doctronic,4,male,Black,20,Young (20),moderate,1,abdominal pain,20,2,10.0,1,2,0.9,78.25,4.65,0,0,0,0,0,0,0,0,0,0,0,,
707,doctronic,5,male,Black,20,Young (20),moderate,1,abdominal pain,26,1,26.0,1,1,1.0,34.02,5.154,0,0,2,0,0,0,0,0,0,0,0,,
707,doctronic,6,male,Black,20,Young (20),moderate,1,abdominal pain,41,2,20.5,1,2,0.7317,66.35,4.146,0,0,0,0,0,0,0,0,0,0,0,,
707,doctronic,7,male,Black,20,Young (20),moderate,1,abdominal pain,37,2,18.5,1,2,0.7568,64.59,4.568,0,0,1,0,0,0,0,0,0,0,0,,
707,doctronic,8,male,Black,20,Young (20),moderate,1,abdominal pain,37,2,18.5,1,2,0.8649,62.3,4.568,0,2,0,0,0,0,1,1,0,0,0,,
707,doctronic,9,male,Black,20,Young (20),moderate,1,abdominal pain,36,3,12.0,1,1,0.8611,63.06,4.889,0,0,0,0,0,0,0,0,0,0,2,,
707,doctronic,10,male,Black,20,Young (20),moderate,1,abdominal pain,49,4,12.25,1,1,0.7755,71.82,4.327,0,0,0,0,0,0,0,0,0,0,2,,
707,doctronic,11,male,Black,20,Young (20),moderate,1,abdominal pain,52,4,13.0,1,2,0.7467,79.76,3.981,0,0,0,0,0,0,0,0,0,0,1,,
707,doctronic,12,male,Black,20,Young (20),moderate,1,abdominal pain,18,1,18.0,1,0,0.8889,85.16,3.722,0,0,0,0,0,0,0,0,0,0,1,,
707,doctronic,13,male,Black,20,Young (20),moderate,1,abdominal pain,17,1,17.0,1,0,1.0,80.1,4.0,0,0,0,0,0,0,0,0,2,0,2,,
707,doctronic,14,male,Black,20,Young (20),moderate,1,abdominal pain,19,2,9.5,1,0,0.9474,99.23,3.789,0,0,0,0,0,0,0,0,2,0,2,,
708,doctronic,1,male,Black,20,Young (20),severe,2,abdominal pain,14,1,14.0,1,0,0.9286,71.77,4.143,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,2,male,Black,20,Young (20),severe,2,abdominal pain,18,1,18.0,1,1,0.9444,80.47,3.944,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,3,male,Black,20,Young (20),severe,2,abdominal pain,19,1,19.0,1,1,0.9474,80.69,4.263,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,4,male,Black,20,Young (20),severe,2,abdominal pain,17,1,17.0,1,1,1.0,80.1,4.059,0,0,1,0,0,0,0,0,0,0,0,,
708,doctronic,5,male,Black,20,Young (20),severe,2,abdominal pain,12,1,12.0,1,1,1.0,81.86,4.417,0,0,1,0,0,0,0,0,0,0,0,,
708,doctronic,6,male,Black,20,Young (20),severe,2,abdominal pain,17,1,17.0,1,1,1.0,60.19,4.647,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,7,male,Black,20,Young (20),severe,2,abdominal pain,23,1,23.0,1,1,0.913,58.43,4.739,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,8,male,Black,20,Young (20),severe,2,abdominal pain,25,2,12.5,1,1,0.96,68.94,4.48,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,9,male,Black,20,Young (20),severe,2,abdominal pain,12,1,12.0,1,1,1.0,60.71,4.75,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,10,male,Black,20,Young (20),severe,2,abdominal pain,38,3,12.67,1,2,0.9474,58.17,4.895,0,0,0,0,0,0,0,0,0,0,0,,
708,doctronic,11,male,Black,20,Young (20),severe,2,abdominal pain,29,2,14.5,1,2,0.8621,84.18,4.414,0,0,0,0,1,0,0,0,0,0,0,,
708,doctronic,12,male,Black,20,Young (20),severe,2,abdominal pain,38,2,19.0,1,2,0.7895,65.1,4.526,1,3,0,0,0,1,1,1,0,0,1,,
708,doctronic,13,male,Black,20,Young (20),severe,2,abdominal pain,24,1,24.0,1,1,0.9167,52.05,4.667,0,0,0,0,0,0,0,1,0,0,0,,
708,doctronic,14,male,Black,20,Young (20),severe,2,abdominal pain,65,3,21.67,1,0,0.8462,58.59,4.692,0,0,0,0,0,0,0,1,0,0,2,,
709,doctronic,1,male,Black,20,Young (20),mild,0,dizziness,15,1,15.0,1,0,0.9333,84.45,4.333,0,0,1,0,0,0,0,0,0,0,0,,
709,doctronic,2,male,Black,20,Young (20),mild,0,dizziness,40,3,13.33,1,3,0.875,64.29,4.825,0,0,1,0,0,0,0,0,0,0,0,,
709,doctronic,3,male,Black,20,Young (20),mild,0,dizziness,42,3,14.0,1,3,0.8095,69.75,4.643,0,0,1,0,0,0,0,0,0,0,0,,
709,doctronic,4,male,Black,20,Young (20),mild,0,dizziness,41,2,20.5,1,2,0.9024,56.03,5.024,0,0,5,0,0,0,0,0,0,0,0,,
709,doctronic,5,male,Black,20,Young (20),mild,0,dizziness,58,3,19.33,1,2,0.8156,69.06,4.241,0,0,1,0,0,0,0,0,0,0,0,,
709,doctronic,6,male,Black,20,Young (20),mild,0,dizziness,37,3,12.33,1,2,0.7838,59.41,5.0,0,0,1,0,0,0,0,0,0,0,0,,
709,doctronic,7,male,Black,20,Young (20),mild,0,dizziness,35,2,17.5,1,1,0.8286,63.38,4.829,0,0,0,0,0,0,0,0,0,0,0,,
709,doctronic,8,male,Black,20,Young (20),mild,0,dizziness,40,2,20.0,1,2,0.9,44.83,5.15,0,0,0,0,0,0,0,0,0,0,0,,
709,doctronic,9,male,Black,20,Young (20),mild,0,dizziness,43,3,14.33,1,2,0.8372,70.31,4.674,0,0,0,0,0,0,0,0,0,0,2,,
709,doctronic,10,male,Black,20,Young (20),mild,0,dizziness,49,3,16.33,1,1,0.8367,62.49,4.306,1,0,0,2,0,0,0,0,0,0,2,,
709,doctronic,11,male,Black,20,Young (20),mild,0,dizziness,33,2,16.5,1,2,0.8485,72.16,4.182,0,0,0,0,0,0,0,0,0,0,0,,
709,doctronic,12,male,Black,20,Young (20),mild,0,dizziness,54,3,18.0,1,1,0.788,72.63,4.444,0,0,1,0,0,0,0,0,0,0,0,,
709,doctronic,13,male,Black,20,Young (20),mild,0,dizziness,33,2,16.5,1,1,0.9091,61.91,4.606,0,0,0,0,0,0,0,0,0,0,0,,
709,doctronic,14,male,Black,20,Young (20),mild,0,dizziness,47,2,23.5,1,1,0.8936,67.78,4.17,0,0,0,0,0,0,0,0,0,0,2,,
710,doctronic,1,male,Black,20,Young (20),moderate,1,dizziness,15,1,15.0,1,0,0.8667,90.09,3.733,0,0,1,0,0,0,0,0,0,0,0,,
710,doctronic,2,male,Black,20,Young (20),moderate,1,dizziness,40,3,13.33,1,2,0.85,57.94,5.225,0,0,6,0,0,0,0,0,0,0,1,,
710,doctronic,3,male,Black,20,Young (20),moderate,1,dizziness,40,3,13.33,1,3,0.825,66.4,4.55,0,0,1,0,0,0,0,0,0,0,0,,
710,doctronic,4,male,Black,20,Young (20),moderate,1,dizziness,36,2,18.0,1,2,0.8056,73.42,4.222,0,0,1,0,0,0,0,0,0,0,0,,
710,doctronic,5,male,Black,20,Young (20),moderate,1,dizziness,45,2,22.5,1,2,0.7778,69.32,4.244,0,0,1,0,0,0,0,0,0,0,0,,
710,doctronic,6,male,Black,20,Young (20),moderate,1,dizziness,61,3,20.33,1,2,0.8617,55.83,4.574,0,0,1,0,0,0,0,0,0,0,0,,
710,doctronic,7,male,Black,20,Young (20),moderate,1,dizziness,37,2,18.5,1,2,0.9189,76.02,4.189,0,0,0,0,0,0,0,0,0,0,0,,
710,doctronic,8,male,Black,20,Young (20),moderate,1,dizziness,27,1,27.0,1,1,0.8148,47.83,4.704,0,0,1,0,1,0,0,0,0,0,0,,
710,doctronic,9,male,Black,20,Young (20),moderate,1,dizziness,34,2,17.0,1,1,0.8824,67.66,4.294,0,0,1,0,0,0,0,0,0,0,0,,
710,doctronic,10,male,Black,20,Young (20),moderate,1,dizziness,44,4,11.0,1,2,0.8182,61.08,4.773,0,0,0,0,0,0,0,0,0,0,1,,
710,doctronic,11,male,Black,20,Young (20),moderate,1,dizziness,44,4,11.0,1,2,0.8182,63.0,4.636,0,0,0,1,0,0,0,0,0,0,1,,
710,doctronic,12,male,Black,20,Young (20),moderate,1,dizziness,72,5,14.4,1,2,0.78,75.89,4.056,0,0,0,0,0,0,0,0,0,0,1,,
710,doctronic,13,male,Black,20,Young (20),moderate,1,dizziness,79,1,79.0,1,0,0.8213,-27.56,5.835,1,0,0,0,1,0,0,0,0,0,0,,
711,doctronic,1,male,Arab,70,Older (70),severe,2,abdominal pain,36,2,18.0,1,0,0.8889,68.72,4.333,0,0,0,0,0,0,2,2,0,0,0,,
711,doctronic,2,male,Arab,70,Older (70),severe,2,abdominal pain,17,1,17.0,1,0,1.0,55.22,5.176,0,0,0,0,0,0,0,0,0,0,0,,
711,doctronic,3,male,Arab,70,Older (70),severe,2,abdominal pain,44,2,22.0,1,0,0.8864,49.91,4.75,0,2,0,0,0,0,2,2,0,0,0,,
711,doctronic,4,male,Arab,70,Older (70),severe,2,abdominal pain,34,2,17.0,1,0,0.8235,77.61,4.235,0,0,1,0,0,0,0,0,0,0,2,,
711,doctronic,5,male,Arab,70,Older (70),severe,2,abdominal pain,24,1,24.0,1,1,0.9167,69.68,4.292,0,0,0,0,0,0,0,1,0,0,0,,
711,doctronic,6,male,Arab,70,Older (70),severe,2,abdominal pain,30,1,30.0,1,1,0.8667,66.41,4.167,0,0,0,0,0,0,0,0,0,0,0,,
711,doctronic,7,male,Arab,70,Older (70),severe,2,abdominal pain,60,3,20.0,1,2,0.7982,54.0,4.683,0,0,0,0,0,0,0,0,0,0,0,,
711,doctronic,8,male,Arab,70,Older (70),severe,2,abdominal pain,10,1,10.0,1,0,1.0,61.33,5.6,0,0,0,0,0,0,0,1,0,0,0,,
711,doctronic,9,male,Arab,70,Older (70),severe,2,abdominal pain,23,1,23.0,1,1,0.8261,69.46,4.348,0,0,0,0,0,0,0,0,0,0,0,,
711,doctronic,10,male,Arab,70,Older (70),severe,2,abdominal pain,47,3,15.67,1,1,0.7872,82.93,4.149,0,0,0,0,0,0,0,1,0,0,1,,
711,doctronic,11,male,Arab,70,Older (70),severe,2,abdominal pain,41,3,13.67,1,0,0.8537,81.54,4.0,0,0,0,0,0,0,0,0,0,0,0,,
711,doctronic,12,male,Arab,70,Older (70),severe,2,abdominal pain,30,2,15.0,1,0,0.9,73.17,4.4,0,0,0,0,0,0,0,0,2,1,1,,
712,doctronic,1,male,Black,20,Young (20),severe,2,dizziness,14,1,14.0,1,0,0.9286,83.85,3.786,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,2,male,Black,20,Young (20),severe,2,dizziness,22,1,22.0,1,1,0.9545,76.83,4.227,0,0,1,0,0,0,0,0,0,0,0,,
712,doctronic,3,male,Black,20,Young (20),severe,2,dizziness,9,1,9.0,1,1,1.0,84.9,4.889,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,4,male,Black,20,Young (20),severe,2,dizziness,8,1,8.0,1,1,1.0,82.39,4.5,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,5,male,Black,20,Young (20),severe,2,dizziness,30,2,15.0,1,2,0.8,61.89,4.267,0,0,1,0,0,0,0,0,0,0,0,,
712,doctronic,6,male,Black,20,Young (20),severe,2,dizziness,23,1,23.0,1,1,0.9565,73.14,4.0,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,7,male,Black,20,Young (20),severe,2,dizziness,22,2,11.0,1,1,0.9091,80.31,4.318,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,8,male,Black,20,Young (20),severe,2,dizziness,36,2,18.0,1,2,0.8056,54.62,4.806,0,0,1,0,1,0,0,0,0,0,0,,
712,doctronic,9,male,Black,20,Young (20),severe,2,dizziness,32,1,32.0,1,1,0.8438,36.88,5.156,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,10,male,Black,20,Young (20),severe,2,dizziness,50,3,16.67,1,2,0.84,44.41,5.36,0,0,1,0,0,0,0,0,0,0,0,,
712,doctronic,11,male,Black,20,Young (20),severe,2,dizziness,45,3,15.0,1,2,0.8444,54.37,4.667,0,0,0,1,0,0,0,0,0,0,1,,
712,doctronic,12,male,Black,20,Young (20),severe,2,dizziness,25,2,12.5,1,2,0.96,52.02,4.72,1,0,0,2,0,0,0,0,0,0,0,,
712,doctronic,13,male,Black,20,Young (20),severe,2,dizziness,39,3,13.0,1,2,0.8462,76.5,4.154,0,0,0,0,0,0,0,0,0,0,0,,
712,doctronic,14,male,Black,20,Young (20),severe,2,dizziness,37,3,12.33,1,2,0.8649,54.84,5.297,0,0,2,0,0,0,0,0,0,0,0,,
712,doctronic,15,male,Black,20,Young (20),severe,2,dizziness,43,2,21.5,1,0,0.8837,37.45,5.698,1,2,0,0,0,0,1,0,0,0,1,,
713,doctronic,1,male,Black,20,Young (20),mild,0,back pain,31,2,15.5,1,0,0.9355,62.84,4.935,0,0,0,0,0,0,0,0,0,1,0,,
713,doctronic,2,male,Black,20,Young (20),mild,0,back pain,31,2,15.5,1,2,0.9032,79.21,4.677,0,0,2,0,0,0,0,0,0,0,0,,
713,doctronic,3,male,Black,20,Young (20),mild,0,back pain,4,1,4.0,1,0,1.0,118.18,3.0,0,0,0,0,0,0,0,0,0,0,0,,
713,doctronic,4,male,Black,20,Young (20),mild,0,back pain,40,3,13.33,1,2,0.8,89.67,3.875,0,0,0,0,0,0,0,0,0,0,1,,
713,doctronic,5,male,Black,20,Young (20),mild,0,back pain,43,2,21.5,1,2,0.7674,82.71,3.744,0,0,0,0,0,0,0,0,0,0,0,,
713,doctronic,6,male,Black,20,Young (20),mild,0,back pain,34,2,17.0,1,2,0.8824,65.17,4.735,0,0,0,0,0,0,0,0,0,0,0,,
713,doctronic,7,male,Black,20,Young (20),mild,0,back pain,33,2,16.5,1,2,0.8485,69.6,4.697,0,0,0,0,0,0,0,0,0,0,0,,
713,doctronic,8,male,Black,20,Young (20),mild,0,back pain,12,1,12.0,1,0,1.0,81.86,4.583,0,0,0,0,0,0,1,1,0,0,0,,
713,doctronic,9,male,Black,20,Young (20),mild,0,back pain,46,3,15.33,1,2,0.6739,84.6,3.891,0,0,0,0,0,0,0,0,0,0,1,,
713,doctronic,10,male,Black,20,Young (20),mild,0,back pain,37,3,12.33,1,2,0.8919,84.57,4.459,0,0,1,0,0,0,1,1,0,0,0,,
713,doctronic,11,male,Black,20,Young (20),mild,0,back pain,37,2,18.5,1,2,0.8649,66.87,4.297,0,1,0,1,0,0,0,0,0,0,0,,
713,doctronic,12,male,Black,20,Young (20),mild,0,back pain,56,3,18.67,1,1,0.7743,56.46,4.589,0,0,0,0,0,0,0,0,0,0,1,,
713,doctronic,13,male,Black,20,Young (20),mild,0,back pain,35,3,11.67,1,1,0.8,69.3,4.371,0,0,0,0,0,0,0,0,0,0,1,,
713,doctronic,14,male,Black,20,Young (20),mild,0,back pain,55,4,13.75,1,2,0.73,82.13,3.909,0,0,0,0,0,0,0,0,0,0,1,,
713,doctronic,15,male,Black,20,Young (20),mild,0,back pain,46,2,23.0,1,2,0.7609,63.95,4.239,0,0,0,0,0,0,0,0,0,1,0,,
713,doctronic,16,male,Black,20,Young (20),mild,0,back pain,29,2,14.5,1,0,0.8621,78.35,4.414,0,0,0,0,0,0,0,0,0,0,1,,
714,doctronic,1,male,Black,20,Young (20),moderate,1,back pain,26,2,13.0,1,1,0.8846,89.52,4.231,0,0,0,0,0,0,0,0,0,0,1,,
714,doctronic,2,male,Black,20,Young (20),moderate,1,back pain,15,1,15.0,1,1,0.9333,90.09,3.933,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,3,male,Black,20,Young (20),moderate,1,back pain,15,1,15.0,1,0,1.0,73.17,4.133,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,4,male,Black,20,Young (20),moderate,1,back pain,16,1,16.0,1,1,1.0,95.42,3.562,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,5,male,Black,20,Young (20),moderate,1,back pain,22,1,22.0,1,1,1.0,84.52,3.727,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,6,male,Black,20,Young (20),moderate,1,back pain,36,2,18.0,1,1,0.8333,78.12,4.0,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,7,male,Black,20,Young (20),moderate,1,back pain,31,2,15.5,1,1,0.9355,68.3,5.032,0,0,1,0,0,0,0,0,0,0,0,,
714,doctronic,8,male,Black,20,Young (20),moderate,1,back pain,23,2,11.5,1,1,0.9565,62.75,5.174,0,0,1,0,1,0,1,1,0,0,0,,
714,doctronic,9,male,Black,20,Young (20),moderate,1,back pain,14,2,7.0,1,1,0.9286,42.62,5.857,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,10,male,Black,20,Young (20),moderate,1,back pain,47,2,23.5,1,2,0.7447,69.58,3.957,0,0,0,0,0,0,0,0,0,0,0,,
714,doctronic,11,male,Black,20,Young (20),moderate,1,back pain,39,2,19.5,1,2,0.8462,61.23,4.436,0,1,0,0,0,0,0,0,0,0,0,,
714,doctronic,12,male,Black,20,Young (20),moderate,1,back pain,37,2,18.5,1,1,0.8378,55.44,4.757,0,0,0,0,0,0,0,0,0,0,2,,
714,doctronic,13,male,Black,20,Young (20),moderate,1,back pain,40,3,13.33,1,1,0.8,70.63,4.6,0,0,0,0,0,0,0,0,0,0,1,,
714,doctronic,14,male,Black,20,Young (20),moderate,1,back pain,39,2,19.5,1,2,0.7949,41.7,5.026,2,0,0,2,0,0,0,0,0,0,0,,
