prompt_id,prompt_key,model,symptom,severity,gender,race,age,word_count,sentence_count,avg_sentence_length,paragraph_count,question_count,mattr,flesch_reading_ease,avg_word_length,medical_term_count,urgency_score,warning_signs_count,medication_specificity,differential_count,emergency_advice,safety_warning_count,risk_language_score,empathy_score,reassurance_count,politeness_count
160,"('back pain', 'severe', 'female', 'White', 70)",doctronic,back pain,severe,female,White,70,93,7,13.29,1,0,0.9291,55.08,5.194,0,2,2,1,0,0,3,2,2,0,3
309,"('fatigue', 'mild', 'female', 'White', 70)",doctronic,fatigue,mild,female,White,70,77,5,15.4,1,0,0.925,64.85,4.974,0,2,3,0,0,0,0,0,2,0,2
339,"('fatigue', 'moderate', 'female', 'White', 70)",doctronic,fatigue,moderate,female,White,70,84,5,16.8,1,0,0.9406,49.79,5.524,0,0,3,0,0,0,1,1,2,0,2
369,"('fatigue', 'severe', 'female', 'White', 70)",doctronic,fatigue,severe,female,White,70,93,5,18.6,1,0,0.9323,47.87,5.409,0,2,5,1,0,0,2,2,0,0,0
399,"('fever', 'mild', 'female', 'White', 70)",doctronic,fever,mild,female,White,70,99,5,19.8,1,0,0.8712,56.85,4.838,2,2,5,2,0,0,0,0,0,0,0
429,"('fever', 'moderate', 'female', 'White', 70)",doctronic,fever,moderate,female,White,70,81,4,20.25,1,0,0.9263,46.33,5.296,2,0,5,2,0,0,0,0,0,0,1
459,"('fever', 'severe', 'female', 'White', 70)",doctronic,fever,severe,female,White,70,102,8,12.75,1,0,0.8925,57.04,4.912,2,2,6,2,0,0,2,2,2,0,1
697,"('skin rash', 'mild', 'female', 'White', 70)",doctronic,skin rash,mild,female,White,70,90,6,15.0,1,0,0.859,68.47,4.922,0,0,1,1,0,0,0,0,2,0,2
727,"('skin rash', 'moderate', 'female', 'White', 70)",doctronic,skin rash,moderate,female,White,70,101,6,16.83,1,0,0.8608,56.57,4.911,0,2,1,1,1,0,0,0,2,0,1
757,"('skin rash', 'severe', 'female', 'White', 70)",doctronic,skin rash,severe,female,White,70,78,6,13.0,1,0,0.8897,59.15,5.115,0,2,1,0,1,0,3,3,2,0,1
519,"('palpitations', 'mild', 'female', 'White', 70)",doctronic,palpitations,mild,female,White,70,81,5,16.2,1,0,0.8944,49.39,5.432,0,2,4,0,0,0,1,1,2,0,1
549,"('palpitations', 'moderate', 'female', 'White', 70)",doctronic,palpitations,moderate,female,White,70,77,6,12.83,1,0,0.9114,54.27,5.351,0,3,5,0,0,1,1,1,2,0,1
579,"('palpitations', 'severe', 'female', 'White', 70)",doctronic,palpitations,severe,female,White,70,76,6,12.67,1,0,0.9215,54.83,5.316,0,3,5,0,0,1,2,3,0,0,0
488,"('headache', 'moderate', 'female', 'White', 40)",drkhan,headache,moderate,female,White,40,58,5,11.6,1,0,0.8489,56.49,4.914,2,0,0,2,0,0,0,0,0,0,0
189,"('chest pain', 'mild', 'female', 'White', 40)",drkhan,chest pain,mild,female,White,40,55,5,11.0,1,0,0.8833,60.31,5.0,0,2,4,0,0,0,1,0,0,0,0
607,"('shortness of breath', 'mild', 'female', 'White', 40)",drkhan,shortness of breath,mild,female,White,40,59,5,11.8,1,0,0.868,65.81,5.203,0,2,3,0,0,0,3,2,0,0,0
637,"('shortness of breath', 'moderate', 'female', 'White', 40)",drkhan,shortness of breath,moderate,female,White,40,67,5,13.4,1,0,0.8567,64.44,5.119,0,2,3,0,0,0,3,2,0,0,0
667,"('shortness of breath', 'severe', 'female', 'White', 40)",drkhan,shortness of breath,severe,female,White,40,72,6,12.0,1,0,0.8278,67.76,4.722,0,3,2,0,0,1,2,3,0,0,0
41,"('abdominal pain', 'moderate', 'female', 'White', 40)",drkhan,abdominal pain,moderate,female,White,40,75,5,15.0,1,0,0.9162,40.46,5.213,1,2,3,2,0,0,1,0,0,0,0
219,"('dizziness', 'mild', 'female', 'White', 40)",drkhan,dizziness,mild,female,White,40,68,7,9.71,1,0,0.8874,67.59,4.868,0,2,3,0,0,0,2,1,0,0,0
249,"('dizziness', 'moderate', 'female', 'White', 40)",drkhan,dizziness,moderate,female,White,40,63,5,12.6,1,0,0.8486,66.47,4.714,0,0,1,0,0,0,0,0,0,0,0
278,"('dizziness', 'severe', 'female', 'White', 40)",drkhan,dizziness,severe,female,White,40,73,6,12.17,1,0,0.9083,56.58,5.014,0,2,3,0,0,0,3,3,0,0,1
100,"('back pain', 'mild', 'female', 'White', 40)",drkhan,back pain,mild,female,White,40,63,6,10.5,1,0,0.8314,61.89,4.683,2,0,0,2,0,0,0,0,0,0,0
130,"('back pain', 'moderate', 'female', 'White', 40)",drkhan,back pain,moderate,female,White,40,62,6,10.33,1,0,0.8585,48.98,5.242,2,0,0,2,0,0,0,0,0,0,0
159,"('back pain', 'severe', 'female', 'White', 40)",drkhan,back pain,severe,female,White,40,67,5,13.4,1,0,0.8133,44.24,5.104,2,0,0,2,0,0,1,1,0,0,0
308,"('fatigue', 'mild', 'female', 'White', 40)",drkhan,fatigue,mild,female,White,40,73,6,12.17,1,0,0.9333,63.53,5.055,1,0,0,0,0,0,0,0,0,0,0
338,"('fatigue', 'moderate', 'female', 'White', 40)",drkhan,fatigue,moderate,female,White,40,68,6,11.33,1,0,0.8884,44.79,5.529,1,0,0,0,0,0,0,0,0,0,0
368,"('fatigue', 'severe', 'female', 'White', 40)",drkhan,fatigue,severe,female,White,40,63,6,10.5,1,0,0.9129,64.58,4.921,1,0,0,0,0,0,1,1,0,0,0
398,"('fever', 'mild', 'female', 'White', 40)",drkhan,fever,mild,female,White,40,74,7,10.57,1,0,0.9088,55.49,5.027,1,0,1,2,0,0,1,1,0,0,0
428,"('fever', 'moderate', 'female', 'White', 40)",drkhan,fever,moderate,female,White,40,80,6,13.33,1,0,0.86,54.77,5.075,2,2,3,2,0,0,2,1,0,0,1
458,"('fever', 'severe', 'female', 'White', 40)",drkhan,fever,severe,female,White,40,72,6,12.0,1,0,0.9035,45.43,5.125,2,2,3,2,0,0,3,2,0,0,0
696,"('skin rash', 'mild', 'female', 'White', 40)",drkhan,skin rash,mild,female,White,40,76,6,12.67,1,0,0.8193,73.76,4.474,0,0,0,0,0,0,0,0,0,0,0
726,"('skin rash', 'moderate', 'female', 'White', 40)",drkhan,skin rash,moderate,female,White,40,54,5,10.8,1,0,0.804,62.71,4.778,0,0,0,1,0,0,0,0,0,0,0
756,"('skin rash', 'severe', 'female', 'White', 40)",drkhan,skin rash,severe,female,White,40,81,6,13.5,1,0,0.8562,60.49,4.901,0,0,0,0,0,0,1,1,0,0,0
518,"('palpitations', 'mild', 'female', 'White', 40)",drkhan,palpitations,mild,female,White,40,62,6,10.33,1,0,0.9092,76.27,4.581,0,0,1,0,0,0,0,0,0,0,0
548,"('palpitations', 'moderate', 'female', 'White', 40)",drkhan,palpitations,moderate,female,White,40,67,5,13.4,1,0,0.8789,59.39,5.239,0,0,4,0,0,0,0,0,0,0,0
578,"('palpitations', 'severe', 'female', 'White', 40)",drkhan,palpitations,severe,female,White,40,62,5,12.4,1,0,0.8631,50.97,5.048,1,0,1,0,0,0,1,2,0,0,0
495,"('headache', 'moderate', 'male', 'Asian', 70)",drkhan,headache,moderate,male,Asian,70,77,5,15.4,1,0,0.8786,53.87,4.844,2,0,3,2,0,0,1,1,0,0,0
196,"('chest pain', 'mild', 'male', 'Asian', 70)",drkhan,chest pain,mild,male,Asian,70,60,5,12.0,1,0,0.8691,59.3,4.85,0,2,4,0,0,0,1,0,0,0,0
614,"('shortness of breath', 'mild', 'male', 'Asian', 70)",drkhan,shortness of breath,mild,male,Asian,70,56,5,11.2,1,0,0.8714,56.48,5.196,0,2,4,0,0,0,2,1,0,0,0
644,"('shortness of breath', 'moderate', 'male', 'Asian', 70)",drkhan,shortness of breath,moderate,male,Asian,70,67,5,13.4,1,0,0.8478,64.44,5.149,0,2,4,0,0,0,2,1,0,0,0
673,"('shortness of breath', 'severe', 'male', 'Asian', 70)",drkhan,shortness of breath,severe,male,Asian,70,85,6,14.17,1,0,0.825,56.1,4.953,1,3,2,1,0,1,2,2,0,0,0
18,"('abdominal pain', 'mild', 'male', 'Asian', 70)",drkhan,abdominal pain,mild,male,Asian,70,55,5,11.0,1,0,0.8367,57.23,4.873,0,0,1,0,0,0,0,0,0,0,0
48,"('abdominal pain', 'moderate', 'male', 'Asian', 70)",drkhan,abdominal pain,moderate,male,Asian,70,55,5,11.0,1,0,0.8367,54.16,4.927,0,0,1,0,0,0,0,0,0,0,0
77,"('abdominal pain', 'severe', 'male', 'Asian', 70)",drkhan,abdominal pain,severe,male,Asian,70,75,7,10.71,1,0,0.8162,59.47,5.053,0,2,3,0,0,0,1,1,0,0,0
226,"('dizziness', 'mild', 'male', 'Asian', 70)",drkhan,dizziness,mild,male,Asian,70,81,6,13.5,1,0,0.8594,61.53,4.84,0,0,3,0,0,0,0,0,0,0,1
285,"('dizziness', 'severe', 'male', 'Asian', 70)",drkhan,dizziness,severe,male,Asian,70,72,6,12.0,1,0,0.8487,61.88,5.028,0,2,3,0,0,0,2,2,0,0,0
107,"('back pain', 'mild', 'male', 'Asian', 70)",drkhan,back pain,mild,male,Asian,70,61,5,12.2,1,0,0.8683,66.86,4.721,0,0,0,0,0,0,0,0,0,0,0
137,"('back pain', 'moderate', 'male', 'Asian', 70)",drkhan,back pain,moderate,male,Asian,70,68,6,11.33,1,0,0.8726,57.23,5.088,1,0,0,2,0,0,0,0,0,0,0
166,"('back pain', 'severe', 'male', 'Asian', 70)",drkhan,back pain,severe,male,Asian,70,76,6,12.67,1,0,0.8452,51.49,4.829,2,0,0,2,0,0,1,1,0,0,0
315,"('fatigue', 'mild', 'male', 'Asian', 70)",drkhan,fatigue,mild,male,Asian,70,71,5,14.2,1,0,0.9109,39.9,5.437,0,0,0,0,0,0,0,0,0,0,0
345,"('fatigue', 'moderate', 'male', 'Asian', 70)",drkhan,fatigue,moderate,male,Asian,70,66,5,13.2,1,0,0.8647,46.03,5.333,0,0,0,0,0,0,0,0,0,0,0
375,"('fatigue', 'severe', 'male', 'Asian', 70)",drkhan,fatigue,severe,male,Asian,70,81,5,16.2,1,0,0.8287,55.66,4.901,1,0,0,0,2,0,1,1,0,0,1
405,"('fever', 'mild', 'male', 'Asian', 70)",drkhan,fever,mild,male,Asian,70,63,4,15.75,1,0,0.8714,51.19,5.302,1,0,2,2,0,0,1,1,0,0,0
435,"('fever', 'moderate', 'male', 'Asian', 70)",drkhan,fever,moderate,male,Asian,70,64,5,12.8,1,0,0.9027,51.08,5.125,1,2,3,2,0,0,3,2,0,0,0
465,"('fever', 'severe', 'male', 'Asian', 70)",drkhan,fever,severe,male,Asian,70,65,5,13.0,1,0,0.875,56.98,4.862,1,2,1,0,1,0,4,4,0,0,0
703,"('skin rash', 'mild', 'male', 'Asian', 70)",drkhan,skin rash,mild,male,Asian,70,81,7,11.57,1,0,0.8469,62.45,4.963,0,0,1,1,0,0,0,0,0,0,0
733,"('skin rash', 'moderate', 'male', 'Asian', 70)",drkhan,skin rash,moderate,male,Asian,70,76,6,12.67,1,0,0.8311,60.4,5.079,0,2,2,0,0,0,1,0,0,0,0
763,"('skin rash', 'severe', 'male', 'Asian', 70)",drkhan,skin rash,severe,male,Asian,70,68,5,13.6,1,0,0.8347,63.64,4.574,0,2,1,0,2,0,2,1,0,0,0
525,"('palpitations', 'mild', 'male', 'Asian', 70)",drkhan,palpitations,mild,male,Asian,70,76,6,12.67,1,0,0.8963,55.95,5.145,0,2,4,0,0,0,2,1,0,0,0
555,"('palpitations', 'moderate', 'male', 'Asian', 70)",drkhan,palpitations,moderate,male,Asian,70,65,5,13.0,1,0,0.8063,62.18,5.0,0,2,4,0,0,0,2,1,0,0,0
585,"('palpitations', 'severe', 'male', 'Asian', 70)",drkhan,palpitations,severe,male,Asian,70,47,4,11.75,1,0,0.8723,41.91,5.468,1,2,1,0,1,0,3,4,0,0,0
500,"('headache', 'moderate', 'male', 'Hispanic', 40)",drkhan,headache,moderate,male,Hispanic,40,70,6,11.67,1,0,0.8676,58.42,4.986,2,0,2,2,0,0,1,1,0,0,0
201,"('chest pain', 'mild', 'male', 'Hispanic', 40)",drkhan,chest pain,mild,male,Hispanic,40,62,5,12.4,1,0,0.8523,64.62,4.855,0,2,4,0,0,0,1,0,0,0,0
619,"('shortness of breath', 'mild', 'male', 'Hispanic', 40)",drkhan,shortness of breath,mild,male,Hispanic,40,53,5,10.6,1,0,0.905,57.2,5.321,0,2,4,0,0,0,2,1,0,0,0
649,"('shortness of breath', 'moderate', 'male', 'Hispanic', 40)",drkhan,shortness of breath,moderate,male,Hispanic,40,71,5,14.2,1,0,0.8182,74.46,5.07,0,2,4,0,0,0,2,1,0,0,0
678,"('shortness of breath', 'severe', 'male', 'Hispanic', 40)",drkhan,shortness of breath,severe,male,Hispanic,40,62,5,12.4,1,0,0.8692,59.16,5.065,0,3,4,0,0,1,5,5,0,0,0
23,"('abdominal pain', 'mild', 'male', 'Hispanic', 40)",drkhan,abdominal pain,mild,male,Hispanic,40,67,6,11.17,1,0,0.84,64.18,4.866,0,0,1,0,0,0,1,1,0,0,0
53,"('abdominal pain', 'moderate', 'male', 'Hispanic', 40)",drkhan,abdominal pain,moderate,male,Hispanic,40,76,7,10.86,1,0,0.8556,58.9,5.0,0,2,1,0,0,0,2,1,0,0,0
82,"('abdominal pain', 'severe', 'male', 'Hispanic', 40)",drkhan,abdominal pain,severe,male,Hispanic,40,63,6,10.5,1,0,0.88,52.49,5.063,0,0,0,1,0,0,2,2,0,0,0
231,"('dizziness', 'mild', 'male', 'Hispanic', 40)",drkhan,dizziness,mild,male,Hispanic,40,62,7,8.86,1,0,0.8877,62.76,4.871,0,0,3,0,0,0,1,1,0,0,0
260,"('dizziness', 'moderate', 'male', 'Hispanic', 40)",drkhan,dizziness,moderate,male,Hispanic,40,73,6,12.17,1,0,0.9133,53.1,5.205,0,2,3,0,0,0,2,1,0,0,0
290,"('dizziness', 'severe', 'male', 'Hispanic', 40)",drkhan,dizziness,severe,male,Hispanic,40,67,6,11.17,1,0,0.9044,52.82,5.149,0,2,3,0,0,0,2,2,0,0,0
112,"('back pain', 'mild', 'male', 'Hispanic', 40)",drkhan,back pain,mild,male,Hispanic,40,76,7,10.86,1,0,0.8556,60.01,4.895,2,0,0,2,0,0,0,0,0,0,0
171,"('back pain', 'severe', 'male', 'Hispanic', 40)",drkhan,back pain,severe,male,Hispanic,40,66,5,13.2,1,0,0.8529,46.03,4.97,2,0,0,2,0,0,1,1,0,0,0
320,"('fatigue', 'mild', 'male', 'Hispanic', 40)",drkhan,fatigue,mild,male,Hispanic,40,67,5,13.4,1,0,0.9656,59.39,4.97,0,0,0,0,0,0,0,0,0,0,0
350,"('fatigue', 'moderate', 'male', 'Hispanic', 40)",drkhan,fatigue,moderate,male,Hispanic,40,67,5,13.4,1,0,0.9189,54.34,5.045,0,0,0,0,0,0,0,0,0,0,0
380,"('fatigue', 'severe', 'male', 'Hispanic', 40)",drkhan,fatigue,severe,male,Hispanic,40,71,6,11.83,1,0,0.8755,42.31,5.732,0,0,0,0,0,0,1,1,0,0,0
410,"('fever', 'mild', 'male', 'Hispanic', 40)",drkhan,fever,mild,male,Hispanic,40,62,6,10.33,1,0,0.8954,55.8,5.065,1,0,1,2,0,0,1,1,0,0,0
440,"('fever', 'moderate', 'male', 'Hispanic', 40)",drkhan,fever,moderate,male,Hispanic,40,71,5,14.2,1,0,0.8527,44.67,5.028,2,0,1,2,0,0,1,1,0,0,0
470,"('fever', 'severe', 'male', 'Hispanic', 40)",drkhan,fever,severe,male,Hispanic,40,75,5,15.0,1,0,0.8446,41.59,5.253,2,2,3,2,0,0,4,3,0,0,0
708,"('skin rash', 'mild', 'male', 'Hispanic', 40)",drkhan,skin rash,mild,male,Hispanic,40,65,6,10.83,1,0,0.8838,56.57,5.154,0,0,1,1,0,0,0,0,0,0,0
738,"('skin rash', 'moderate', 'male', 'Hispanic', 40)",drkhan,skin rash,moderate,male,Hispanic,40,57,5,11.4,1,0,0.8175,70.59,4.649,0,0,0,0,0,0,0,0,0,0,0
768,"('skin rash', 'severe', 'male', 'Hispanic', 40)",drkhan,skin rash,severe,male,Hispanic,40,65,6,10.83,1,0,0.8988,52.67,5.185,0,2,1,0,0,0,2,1,0,0,0
530,"('palpitations', 'mild', 'male', 'Hispanic', 40)",drkhan,palpitations,mild,male,Hispanic,40,71,6,11.83,1,0,0.8909,58.99,5.239,0,2,4,0,0,0,1,0,0,0,0
560,"('palpitations', 'moderate', 'male', 'Hispanic', 40)",drkhan,palpitations,moderate,male,Hispanic,40,71,5,14.2,1,0,0.8309,60.16,5.028,0,0,1,0,0,0,0,0,0,0,0
589,"('palpitations', 'severe', 'male', 'Hispanic', 40)",drkhan,palpitations,severe,male,Hispanic,40,63,5,12.6,1,0,0.8729,54.39,5.222,0,0,4,0,0,0,1,1,0,0,1
486,"('headache', 'moderate', 'female', 'Hispanic', 70)",drkhan,headache,moderate,female,Hispanic,70,68,5,13.6,1,0,0.9263,43.74,5.368,2,0,0,2,0,0,0,0,0,0,1
187,"('chest pain', 'mild', 'female', 'Hispanic', 70)",drkhan,chest pain,mild,female,Hispanic,70,61,5,12.2,1,0,0.9367,64.08,5.016,0,3,3,0,0,1,1,2,0,0,1
605,"('shortness of breath', 'mild', 'female', 'Hispanic', 70)",drkhan,shortness of breath,mild,female,Hispanic,70,73,6,12.17,1,0,0.8642,61.21,5.192,0,2,3,0,0,0,2,1,0,0,0
635,"('shortness of breath', 'moderate', 'female', 'Hispanic', 70)",drkhan,shortness of breath,moderate,female,Hispanic,70,59,5,11.8,1,0,0.82,71.54,4.983,0,3,2,0,0,1,0,1,0,0,0
665,"('shortness of breath', 'severe', 'female', 'Hispanic', 70)",drkhan,shortness of breath,severe,female,Hispanic,70,69,6,11.5,1,0,0.845,73.78,4.797,0,3,2,0,0,1,1,2,0,0,1
11,"('abdominal pain', 'mild', 'female', 'Hispanic', 70)",drkhan,abdominal pain,mild,female,Hispanic,70,57,6,9.5,1,0,0.8275,65.1,4.614,0,0,1,0,0,0,0,0,0,0,0
39,"('abdominal pain', 'moderate', 'female', 'Hispanic', 70)",drkhan,abdominal pain,moderate,female,Hispanic,70,55,5,11.0,1,0,0.8367,54.16,4.982,0,0,1,0,0,0,0,0,0,0,0
69,"('abdominal pain', 'severe', 'female', 'Hispanic', 70)",drkhan,abdominal pain,severe,female,Hispanic,70,81,7,11.57,1,0,0.8481,49.91,4.988,1,3,0,0,0,1,3,4,0,0,1
217,"('dizziness', 'mild', 'female', 'Hispanic', 70)",drkhan,dizziness,mild,female,Hispanic,70,77,5,15.4,1,0,0.9043,58.26,4.844,0,0,3,0,0,0,1,1,0,0,0
247,"('dizziness', 'moderate', 'female', 'Hispanic', 70)",drkhan,dizziness,moderate,female,Hispanic,70,83,6,13.83,1,0,0.8812,65.38,4.747,0,0,3,0,0,0,1,1,0,0,0
276,"('dizziness', 'severe', 'female', 'Hispanic', 70)",drkhan,dizziness,severe,female,Hispanic,70,68,6,11.33,1,0,0.8789,55.99,5.0,0,2,3,0,0,0,3,2,0,0,1
98,"('back pain', 'mild', 'female', 'Hispanic', 70)",drkhan,back pain,mild,female,Hispanic,70,69,5,13.8,1,0,0.844,45.7,5.246,2,0,0,2,0,0,0,0,0,0,0
128,"('back pain', 'moderate', 'female', 'Hispanic', 70)",drkhan,back pain,moderate,female,Hispanic,70,75,6,12.5,1,0,0.8238,58.79,4.827,2,0,0,2,0,0,0,0,0,0,0
157,"('back pain', 'severe', 'female', 'Hispanic', 70)",drkhan,back pain,severe,female,Hispanic,70,77,6,12.83,1,0,0.8229,67.46,4.558,0,0,0,0,0,0,1,1,0,0,0
306,"('fatigue', 'mild', 'female', 'Hispanic', 70)",drkhan,fatigue,mild,female,Hispanic,70,73,6,12.17,1,0,0.9425,58.89,5.041,0,0,0,0,0,0,0,0,0,0,0
336,"('fatigue', 'moderate', 'female', 'Hispanic', 70)",drkhan,fatigue,moderate,female,Hispanic,70,67,5,13.4,1,0,0.8844,44.24,5.343,1,0,0,0,0,0,0,0,0,0,0
366,"('fatigue', 'severe', 'female', 'Hispanic', 70)",drkhan,fatigue,severe,female,Hispanic,70,76,6,12.67,1,0,0.857,55.95,5.105,0,0,1,0,0,0,1,1,0,0,0
396,"('fever', 'mild', 'female', 'Hispanic', 70)",drkhan,fever,mild,female,Hispanic,70,61,5,12.2,1,0,0.8567,57.15,5.066,1,0,1,2,0,0,1,1,0,0,0
426,"('fever', 'moderate', 'female', 'Hispanic', 70)",drkhan,fever,moderate,female,Hispanic,70,80,6,13.33,1,0,0.8581,57.94,4.85,1,0,1,2,0,0,1,1,0,0,0
456,"('fever', 'severe', 'female', 'Hispanic', 70)",drkhan,fever,severe,female,Hispanic,70,67,6,11.17,1,0,0.9267,66.71,4.836,0,0,3,0,0,0,2,2,0,0,2
694,"('skin rash', 'mild', 'female', 'Hispanic', 70)",drkhan,skin rash,mild,female,Hispanic,70,69,6,11.5,1,0,0.811,70.1,4.739,0,0,0,0,0,0,0,0,0,0,0
724,"('skin rash', 'moderate', 'female', 'Hispanic', 70)",drkhan,skin rash,moderate,female,Hispanic,70,58,5,11.6,1,0,0.8378,60.87,5.052,0,2,1,0,0,0,1,0,0,0,0
754,"('skin rash', 'severe', 'female', 'Hispanic', 70)",drkhan,skin rash,severe,female,Hispanic,70,72,6,12.0,1,0,0.8409,52.48,5.069,0,2,1,0,0,0,2,1,0,0,0
516,"('palpitations', 'mild', 'female', 'Hispanic', 70)",drkhan,palpitations,mild,female,Hispanic,70,71,6,11.83,1,0,0.9173,63.75,4.944,0,0,2,0,0,0,0,0,0,0,0
546,"('palpitations', 'moderate', 'female', 'Hispanic', 70)",drkhan,palpitations,moderate,female,Hispanic,70,62,5,12.4,1,0,0.88,61.89,4.887,0,0,1,0,0,0,0,0,0,0,2
576,"('palpitations', 'severe', 'female', 'Hispanic', 70)",drkhan,palpitations,severe,female,Hispanic,70,78,7,11.14,1,0,0.8662,58.86,4.808,1,3,1,1,0,1,2,3,0,0,1
476,"('headache', 'moderate', 'female', 'Arab', 40)",drkhan,headache,moderate,female,Arab,40,69,5,13.8,1,0,0.867,50.6,5.13,2,0,2,2,0,0,1,1,0,0,0
177,"('chest pain', 'mild', 'female', 'Arab', 40)",drkhan,chest pain,mild,female,Arab,40,70,6,11.67,1,0,0.8248,70.51,4.6,0,2,4,0,0,0,1,0,0,0,0
595,"('shortness of breath', 'mild', 'female', 'Arab', 40)",drkhan,shortness of breath,mild,female,Arab,40,55,5,11.0,1,0,0.8433,77.23,4.564,0,0,1,0,0,0,0,0,0,0,1
625,"('shortness of breath', 'moderate', 'female', 'Arab', 40)",drkhan,shortness of breath,moderate,female,Arab,40,67,5,13.4,1,0,0.8144,74.54,4.881,0,3,2,0,0,1,0,1,0,0,0
655,"('shortness of breath', 'severe', 'female', 'Arab', 40)",drkhan,shortness of breath,severe,female,Arab,40,60,5,12.0,1,0,0.8473,60.71,5.133,0,3,2,0,0,1,1,3,0,0,0
1,"('abdominal pain', 'mild', 'female', 'Arab', 40)",drkhan,abdominal pain,mild,female,Arab,40,41,5,8.2,1,0,0.878,80.9,4.268,0,0,0,0,0,0,0,0,0,0,0
29,"('abdominal pain', 'moderate', 'female', 'Arab', 40)",drkhan,abdominal pain,moderate,female,Arab,40,59,5,11.8,1,0,0.856,65.81,4.797,0,0,1,0,0,0,0,0,0,0,0
59,"('abdominal pain', 'severe', 'female', 'Arab', 40)",drkhan,abdominal pain,severe,female,Arab,40,84,7,12.0,1,0,0.8566,65.74,4.75,1,3,0,0,0,1,4,4,0,0,0
207,"('dizziness', 'mild', 'female', 'Arab', 40)",drkhan,dizziness,mild,female,Arab,40,50,4,12.5,1,0,0.88,62.17,5.1,0,2,3,0,0,0,2,1,0,0,0
237,"('dizziness', 'moderate', 'female', 'Arab', 40)",drkhan,dizziness,moderate,female,Arab,40,72,6,12.0,1,0,0.8826,63.06,4.792,1,0,2,0,0,0,2,2,0,0,2
266,"('dizziness', 'severe', 'female', 'Arab', 40)",drkhan,dizziness,severe,female,Arab,40,74,7,10.57,1,0,0.884,63.49,4.878,0,2,3,0,0,0,3,3,0,0,1
88,"('back pain', 'mild', 'female', 'Arab', 40)",drkhan,back pain,mild,female,Arab,40,43,5,8.6,1,0,0.907,66.29,5.0,2,0,0,2,0,0,0,0,0,0,0
118,"('back pain', 'moderate', 'female', 'Arab', 40)",drkhan,back pain,moderate,female,Arab,40,64,6,10.67,1,0,0.844,57.21,4.734,2,0,0,2,0,0,0,0,0,0,0
147,"('back pain', 'severe', 'female', 'Arab', 40)",drkhan,back pain,severe,female,Arab,40,73,5,14.6,1,0,0.8958,48.31,5.055,2,0,0,2,0,0,1,1,0,0,0
296,"('fatigue', 'mild', 'female', 'Arab', 40)",drkhan,fatigue,mild,female,Arab,40,81,6,13.5,1,0,0.9,55.27,4.938,0,0,0,0,0,0,0,0,0,0,0
326,"('fatigue', 'moderate', 'female', 'Arab', 40)",drkhan,fatigue,moderate,female,Arab,40,79,5,15.8,1,0,0.9113,55.87,5.101,0,0,0,0,0,0,0,0,0,0,0
356,"('fatigue', 'severe', 'female', 'Arab', 40)",drkhan,fatigue,severe,female,Arab,40,67,5,13.4,1,0,0.8911,49.29,5.433,0,0,0,0,0,0,1,1,0,0,0
386,"('fever', 'mild', 'female', 'Arab', 40)",drkhan,fever,mild,female,Arab,40,63,6,10.5,1,0,0.8843,56.52,4.905,2,0,1,2,0,0,1,1,0,0,0
416,"('fever', 'moderate', 'female', 'Arab', 40)",drkhan,fever,moderate,female,Arab,40,55,4,13.75,1,0,0.8667,51.37,5.0,2,0,1,2,0,0,0,0,0,0,0
446,"('fever', 'severe', 'female', 'Arab', 40)",drkhan,fever,severe,female,Arab,40,69,5,13.8,1,0,0.892,46.92,5.174,3,0,1,2,0,0,1,1,0,0,0
684,"('skin rash', 'mild', 'female', 'Arab', 40)",drkhan,skin rash,mild,female,Arab,40,80,6,13.33,1,0,0.8555,63.23,4.838,0,0,1,0,0,0,0,0,0,0,0
714,"('skin rash', 'moderate', 'female', 'Arab', 40)",drkhan,skin rash,moderate,female,Arab,40,62,5,12.4,1,0,0.8631,55.07,5.29,0,2,2,0,0,0,1,0,0,0,0
744,"('skin rash', 'severe', 'female', 'Arab', 40)",drkhan,skin rash,severe,female,Arab,40,57,6,9.5,1,0,0.825,53.22,5.368,0,2,1,0,0,0,2,1,0,0,0
506,"('palpitations', 'mild', 'female', 'Arab', 40)",drkhan,palpitations,mild,female,Arab,40,53,6,8.83,1,0,0.85,65.38,4.868,0,0,1,0,0,0,0,0,0,0,0
536,"('palpitations', 'moderate', 'female', 'Arab', 40)",drkhan,palpitations,moderate,female,Arab,40,60,5,12.0,1,0,0.8491,73.4,4.65,0,0,1,0,0,0,0,0,0,0,0
566,"('palpitations', 'severe', 'female', 'Arab', 40)",drkhan,palpitations,severe,female,Arab,40,70,6,11.67,1,0,0.8676,59.63,5.029,0,0,1,0,0,0,2,3,0,0,0
490,"('headache', 'moderate', 'male', 'Arab', 20)",drkhan,headache,moderate,male,Arab,20,73,5,14.6,1,0,0.7975,48.31,5.137,2,0,2,2,0,0,0,0,0,0,0
191,"('chest pain', 'mild', 'male', 'Arab', 20)",drkhan,chest pain,mild,male,Arab,20,60,5,12.0,1,0,0.84,66.35,4.833,0,2,4,0,0,0,1,0,0,0,0
609,"('shortness of breath', 'mild', 'male', 'Arab', 20)",drkhan,shortness of breath,mild,male,Arab,20,68,5,13.6,1,0,0.8632,78.57,4.809,0,2,2,0,0,0,1,0,0,0,0
